,Account,Compound,Date,Negative,Neutral,Positive,Text,Tweets Ago
258,@CNN,0.0,Thu Dec 14 07:01:05 +0000 2017,1.0,0.0,0.0,"John McCain calls out Trump for his anti-media remarks, saying the President ""must understand his harmful rhetoric… https://t.co/Oscs8SYEVm",59
259,@CNN,0.0,Thu Dec 14 06:51:38 +0000 2017,1.0,0.0,0.0,The Trump administration will present evidence Thursday of what it says is proof that Iran has provided missiles to… https://t.co/dbWW0ZFWU0,60
260,@CNN,0.25,Thu Dec 14 06:46:07 +0000 2017,0.895,0.0,0.105,"The Navajo Nation has sued Wells Fargo, claiming the bank targeted tribal members with ""predatory sales tactics""… https://t.co/DxrpyCsZTo",61
261,@CNN,-0.2782,Thu Dec 14 06:31:03 +0000 2017,0.908,0.092,0.0,Climate change is partly to blame for the record rainfall that fell over Texas and Louisiana in the days after Hurr… https://t.co/Ky9H8s9olQ,62
262,@CNN,0.0772,Thu Dec 14 06:16:03 +0000 2017,0.894,0.0,0.106,26-year-olds face challenges as they fall off parents' health insurance https://t.co/uRbmMj6YkR https://t.co/LYQC0RwLX9,63
263,@CNN,-0.34,Thu Dec 14 06:01:28 +0000 2017,0.888,0.112,0.0,"Bernie Sanders has joined the list of lawmakers calling on US President Trump to resign, citing the multiple allega… https://t.co/Kof52GA2rd",64
264,@CNN,0.0,Thu Dec 14 06:01:06 +0000 2017,1.0,0.0,0.0,"A homeless man stole more than $350,000 from an unlocked room in Paris' Charles de Gaulle Airport on Friday, accord… https://t.co/BNOQ9FunQN",65
265,@CNN,-0.5106,Thu Dec 14 05:46:05 +0000 2017,0.784,0.216,0.0,8 numbers out of Alabama that should terrify Republicans | Analysis by @CillizzaCNN https://t.co/tVtDZTXcEx https://t.co/j4GPWd1RoH,66
266,@CNN,0.5106,Thu Dec 14 05:31:07 +0000 2017,0.852,0.0,0.148,A baby born with her heart outside her body has survived three surgeries to insert it back into her chest… https://t.co/Rg061JOuvR,67
267,@CNN,0.0,Thu Dec 14 05:16:07 +0000 2017,1.0,0.0,0.0,Use this calculator and see how the tax bill will affect your paycheck https://t.co/D3eD9Ay8lu https://t.co/dAJfoDemlK,68
268,@CNN,0.0,Thu Dec 14 05:01:03 +0000 2017,1.0,0.0,0.0,"Arctic temperatures are continuing to rise while sea ice declines, a new report has found, with the region showing… https://t.co/HFUMOGJKpy",69
269,@CNN,0.4215,Thu Dec 14 04:55:05 +0000 2017,0.826,0.0,0.174,Members of Parliament have voted in favor of lawmakers approving the final Brexit deal and the UK's withdrawal from… https://t.co/FyQtgDlYOP,70
270,@CNN,-0.6705,Thu Dec 14 04:48:12 +0000 2017,0.809,0.191,0.0,"Lisa McNair's sister was killed in the '63 Alabama Baptist Church bombing. Years later, then a US attorney, Doug Jo… https://t.co/7CiUn1agLm",71
271,@CNN,0.4019,Thu Dec 14 04:46:06 +0000 2017,0.627,0.153,0.22,Credit card debt is on the rise. American households now pay an average of $904 a year in interest alone.… https://t.co/RLNnOy7SA6,72
272,@CNN,0.2023,Thu Dec 14 04:32:16 +0000 2017,0.904,0.0,0.096,"The window of a US Marine Corps helicopter fell off mid-flight onto a school playing field, slightly injuring a chi… https://t.co/rUE6n8tomi",73
273,@CNN,0.4019,Thu Dec 14 04:31:11 +0000 2017,0.881,0.0,0.119,These charts help to explain how Alabama elected a Democrat to the US Senate for the first time in 25 years… https://t.co/fB7bUOHwO6,74
274,@CNN,0.0,Thu Dec 14 04:21:55 +0000 2017,1.0,0.0,0.0,"Alabama Senate candidate Roy Moore releases a new video statement, does not concede to Doug Jones… https://t.co/sZ9m8rIEdD",75
275,@CNN,0.0,Thu Dec 14 04:16:04 +0000 2017,1.0,0.0,0.0,These films are among the 25 additions this year to the National Film Registry of the US Library of Congress… https://t.co/XrSzttToZv,76
276,@CNN,0.0,Thu Dec 14 04:11:40 +0000 2017,1.0,0.0,0.0,"RT @CNNTonight: Alabama Senate candidate Roy Moore releases a new video statement, does not concede to Doug Jones https://t.co/LGeTyUu0MK h…",77
277,@CNN,-0.2755,Thu Dec 14 04:11:04 +0000 2017,0.912,0.088,0.0,"The White House and State Department both stated that the US is not ready to begin talks with North Korea, a day af… https://t.co/QV6ZgN0gCD",78
278,@CNN,0.7184,Thu Dec 14 04:01:04 +0000 2017,0.684,0.051,0.265,Three Florida men seen in a viral video laughing and smiling as a shark gets dragged behind a high-speed boat have… https://t.co/KToLJD1Dto,79
279,@CNN,0.0,Thu Dec 14 04:00:20 +0000 2017,0.833,0.083,0.083,"RT @OutFrontCNN: Omarosa Manigault - no longer a part of Donald Trump's White House. So, how did it all go down? April Ryan shares her insi…",80
280,@CNN,0.0,Thu Dec 14 03:46:06 +0000 2017,1.0,0.0,0.0,Target buys Shipt for $550 million with an eye on Amazon's push into same-day delivery https://t.co/yZPU8m4VkE https://t.co/gdIbqcfPWN,81
281,@CNN,0.0,Thu Dec 14 03:41:41 +0000 2017,1.0,0.0,0.0,How US and Asian democracies can counter China | @marcorubio writes for @CNNOpinion  https://t.co/VJuOSVUAoY https://t.co/4D4ZDAcdap,82
282,@CNN,0.0,Thu Dec 14 03:41:33 +0000 2017,1.0,0.0,0.0,RT @AC360: “The tweet that he did on Kirsten was really beyond the pale” - Sen. Mazie Hirono tells Anderson Cooper that President Trump's s…,83
283,@CNN,-0.6597,Thu Dec 14 03:32:32 +0000 2017,0.833,0.167,0.0,"""Your son Beau had the same cancer that my father was diagnosed with six months ago,"" Meghan McCain said to Joe Bid… https://t.co/C56mbcftyY",84
284,@CNN,-0.743,Thu Dec 14 03:16:08 +0000 2017,0.644,0.268,0.088,"Margaret Mary Basco died on June 9, 2017. She's one of more than a million Americans, both dead and alive, whose id… https://t.co/yosUOcq70o",85
285,@CNN,-0.0258,Thu Dec 14 03:03:22 +0000 2017,0.725,0.116,0.159,Chinese daredevil falls from roof top in the city of Changsha. But who is to blame? https://t.co/Sjt0Q6wCJ7 https://t.co/WSUxzDASwQ,86
286,@CNN,-0.4425,Thu Dec 14 03:01:08 +0000 2017,0.782,0.218,0.0,"The GOP doesn't want a shutdown, but no one can say how the showdown ends https://t.co/vTLmeIVML6 https://t.co/zvZhdhNhJ4",87
287,@CNN,0.743,Thu Dec 14 02:46:04 +0000 2017,0.613,0.0,0.387,How black voters boosted Doug Jones to a win in Alabama https://t.co/YhtnlXkYzx https://t.co/tDR6mMpV0m,88
288,@CNN,0.0,Thu Dec 14 02:32:23 +0000 2017,1.0,0.0,0.0,Heading to South Korea for the Pyeongchang Winter Olympics but a bit concerned about any potential language barrier… https://t.co/g67sktlHFB,89
289,@CNN,-0.34,Thu Dec 14 02:25:36 +0000 2017,0.888,0.112,0.0,"Sen. Bernie Sanders has joined the list of lawmakers calling on President Trump to resign, citing the multiple alle… https://t.co/WLQnGy1QLB",90
290,@CNN,0.0,Thu Dec 14 02:05:49 +0000 2017,1.0,0.0,0.0,"Stuart Stevens, former Mitt Romney campaign adviser, says the combination of Roy Moore and Steve Bannon was ""partic… https://t.co/J5esxl33iU",91
291,@CNN,-0.0572,Thu Dec 14 02:03:11 +0000 2017,0.942,0.058,0.0,"Bernie Sanders on the tax bill push: ""They are moving this at lightning speed because they don't want the American… https://t.co/T2RgouM7dN",92
292,@CNN,-0.4137,Thu Dec 14 01:45:36 +0000 2017,0.873,0.127,0.0,"Bernie Sanders on Donald Trump: ""Do I think the President should resign? I do. Do I think he will? I don't. But yes… https://t.co/R8sDkiXqQR",93
293,@CNN,0.0,Thu Dec 14 01:35:17 +0000 2017,1.0,0.0,0.0,"""Everybody knows exactly what he meant"": Bernie Sanders describes President Trump's tweet about Sen. Gillibrand as… https://t.co/XCO5WZD1OC",94
294,@CNN,0.8176,Thu Dec 14 01:28:57 +0000 2017,0.717,0.0,0.283,"Bernie Sanders on Doug Jones' win: “Against all of the odds, Jones won because there was a very, very large turnout… https://t.co/Lj1hptFUA3",95
295,@CNN,0.0,Thu Dec 14 01:24:42 +0000 2017,1.0,0.0,0.0,CNN's Anderson Cooper looks at President Trump's response to the Alabama Senate race https://t.co/lmjs1Tie15 https://t.co/m7k8u6h27f,96
296,@CNN,-0.34,Thu Dec 14 01:12:46 +0000 2017,0.854,0.146,0.0,RT @OutFrontCNN: Democrat Rep. Jerrold Nadler: GOP trying to lay groundwork to fire Mueller https://t.co/YedhWTiZ32,97
297,@CNN,-0.765,Thu Dec 14 01:07:07 +0000 2017,0.663,0.337,0.0,"PBS has suspended distribution of Tavis Smiley's show amid ""troubling allegations"" against the host… https://t.co/qOkGAhzEar",98
298,@CNN,-0.5719,Thu Dec 14 01:04:42 +0000 2017,0.725,0.203,0.072,Exclusive: A former senior aide to Rep. Blake Farenthold describes new details of the congressman’s abusive behavio… https://t.co/11k7f99RcR,99
299,@CNN,-0.4767,Thu Dec 14 01:04:08 +0000 2017,0.86,0.14,0.0,"The Senate race that unfolded might be a political case study in Murphy's Law: whatever could go wrong, did.

This… https://t.co/ws1Z54G8Og",100
300,@FoxNews,0.0,Thu Dec 14 16:38:14 +0000 2017,1.0,0.0,0.0,".@SpeakerRyan on @farenthold: ""He's made the right decision that he's going to be leaving Congress."" https://t.co/YUfERXRxr0",1
301,@FoxNews,0.895,Thu Dec 14 16:36:35 +0000 2017,0.56,0.0,0.44,".@SpeakerRyan: ""Care for children in need should always, always go beyond party lines, so I certainly hope both par… https://t.co/NaYVDpTkhx",2
302,@FoxNews,0.4404,Thu Dec 14 16:35:21 +0000 2017,0.738,0.0,0.262,".@SpeakerRyan: ""We believe it's vitally important that we fund our national defense."" https://t.co/A7zYRwifJk",3
303,@FoxNews,0.0,Thu Dec 14 16:33:05 +0000 2017,1.0,0.0,0.0,.@DHSGov @SecNielsen: Still Need Congress to Approve Funds for New Border Wall Sections https://t.co/CYsrlc3yYH https://t.co/7bqXKCKsFc,4
304,@FoxNews,-0.2263,Thu Dec 14 16:31:30 +0000 2017,0.808,0.192,0.0,Nazareth cancels Christmas celebrations over Trump's Israel decision https://t.co/1zW9xBnNFR,5
305,@FoxNews,-0.6249,Thu Dec 14 16:29:02 +0000 2017,0.733,0.267,0.0,.@GovMikeHuckabee on @FBI Agents' Texts: This Stinks Worse Than a Feed Lot on a Hog Farm https://t.co/UCTK4uG4Id https://t.co/2fSdOpIbO4,6
306,@FoxNews,0.0,Thu Dec 14 16:20:50 +0000 2017,1.0,0.0,0.0,"On Twitter, @KamalaHarris said that DREAMers cannot wait for DACA to pass. https://t.co/HoTlj6XotN",7
307,@FoxNews,0.0,Thu Dec 14 16:14:17 +0000 2017,1.0,0.0,0.0,Omarosa speaks out on drama behind White House departure https://t.co/msDiZemeoX,8
308,@FoxNews,-0.9013,Thu Dec 14 16:12:35 +0000 2017,0.606,0.394,0.0,The tragedy of Palmyra: First look inside one of world’s most magical ancient ruins – now utterly destroyed by ISIS… https://t.co/Al3gZfxCc5,9
309,@FoxNews,-0.128,Thu Dec 14 16:02:40 +0000 2017,0.684,0.179,0.137,5-year-old Texas church shooting victim wishes for Christmas cards https://t.co/2GzOwd7mzV,10
310,@FoxNews,-0.0772,Thu Dec 14 16:02:12 +0000 2017,0.909,0.091,0.0,"NFL Network exec deletes Twitter account after exchanges with porn stars, escorts exposed https://t.co/HhV3y6NInq",11
311,@FoxNews,0.2263,Thu Dec 14 15:59:33 +0000 2017,0.612,0.163,0.224,".@toddstarnes: @Hallmark Christmas movies under fire for spreading 'Caucasian cheer'
https://t.co/Wyx5p8MLns",12
312,@FoxNews,-0.4939,Thu Dec 14 15:55:02 +0000 2017,0.652,0.254,0.094,"Ralph Peters: ""Iran has been violating a number of international agreements."" https://t.co/QKugzFlUoG",13
313,@FoxNews,-0.3818,Thu Dec 14 15:44:01 +0000 2017,0.729,0.271,0.0,Republicans slam Russia investigation; Catherine Herridge reports. https://t.co/HQXCCIe6wY,14
314,@FoxNews,0.0,Thu Dec 14 15:34:55 +0000 2017,1.0,0.0,0.0,"Argentina submarine chased by British helicopter before vanishing, sailor's sister claims https://t.co/cBIERHKeGX",15
315,@FoxNews,0.6468,Thu Dec 14 15:32:04 +0000 2017,0.789,0.0,0.211,'Tis the season! Take a look at New York City during the most wonderful time of year. 🎄 https://t.co/ByeoSk40Ie,16
316,@FoxNews,-0.34,Thu Dec 14 15:31:05 +0000 2017,0.75,0.175,0.075,".@SenJohnThune: ""This is going to be a big tax cut for middle income families and also a significant cut for our bu… https://t.co/aZwK3I0xWe",17
317,@FoxNews,0.0,Thu Dec 14 15:28:39 +0000 2017,1.0,0.0,0.0,".@FLOTUS sits with children of military families at a ""Toys for Tots"" event at Joint Base Anacostia-Bolling in… https://t.co/q5EauaZ776",18
318,@FoxNews,0.0,Thu Dec 14 15:25:42 +0000 2017,1.0,0.0,0.0,BREAKING NEWS: Texas Congressman Blake @farenthold will not seek re-election amid sexual misconduct claims. https://t.co/Pqdo8804kT,19
319,@FoxNews,-0.926,Thu Dec 14 15:22:00 +0000 2017,0.444,0.556,0.0,"Man arrested in 1989 rape, murder of Washington state teenager (via @travfed)  https://t.co/sxEnAHhbD5",20
320,@FoxNews,-0.7351,Thu Dec 14 15:21:33 +0000 2017,0.677,0.323,0.0,Amy Locane-Bovenizer reflects on fatal drunk-driving crash: 'I think about the woman every day' https://t.co/2BASyD7sLT,21
321,@FoxNews,0.0,Thu Dec 14 15:18:14 +0000 2017,1.0,0.0,0.0,DEVELOPING NEWS: 2 police officers shot in North St. Louis. https://t.co/NCb3fE2oGL,22
322,@FoxNews,-0.3178,Thu Dec 14 15:11:34 +0000 2017,0.597,0.259,0.144,".@SenJohnThune on #ALSen: ""I'm not happy with the outcome. There were no good outcomes."" https://t.co/9iHD3M9N3J",23
323,@FoxNews,-0.5106,Thu Dec 14 15:06:40 +0000 2017,0.829,0.171,0.0,"While on tour for her book ""What Happened,"" failed 2016 presidential candidate @HillaryClinton offered her suggesti… https://t.co/yNmNVHxTdu",24
324,@FoxNews,0.0,Thu Dec 14 15:05:06 +0000 2017,1.0,0.0,0.0,.@Disney buys @21CF. https://t.co/zYMmJGvt77 https://t.co/RTyk564Ehx,25
325,@FoxNews,-0.5267,Thu Dec 14 15:04:21 +0000 2017,0.815,0.185,0.0,.@seanhannity on Mueller Probe: Rod Rosenstein 'Aiding and Abetting' the 'Threat to Rule of Law' https://t.co/DzaSXOKfSh,26
326,@FoxNews,0.0,Thu Dec 14 15:00:23 +0000 2017,1.0,0.0,0.0,Omarosa speaks out on drama behind White House departure - via @brookefoxnews https://t.co/l69ysVHUlE,27
327,@FoxNews,-0.1027,Thu Dec 14 14:59:51 +0000 2017,0.931,0.069,0.0,".@TomPerez on GOP tax bill: ""There's so many middle class families that are going to pay more in taxes."" https://t.co/6Tv4DLFj0t",28
328,@FoxNews,0.5859,Thu Dec 14 14:54:19 +0000 2017,0.787,0.0,0.213,".@TomPerez: ""I think we're going to win the Senate and the House"" in 2018. https://t.co/Hfn8uXzyxQ",29
329,@FoxNews,0.5574,Thu Dec 14 14:53:00 +0000 2017,0.765,0.0,0.235,".@TomPerez: ""[@GDouglasJones] wants to expand healthcare. He wants to make sure that the Children's Health Insuranc… https://t.co/aiJ1TZNIpB",30
330,@FoxNews,0.0,Thu Dec 14 14:52:06 +0000 2017,1.0,0.0,0.0,".@TomPerez: ""We need to raise the minimum wage."" https://t.co/Cnvl8s1FcK",31
331,@FoxNews,-0.1027,Thu Dec 14 14:50:45 +0000 2017,0.931,0.069,0.0,".@TomPerez on GOP tax bill: ""There's so many middle class families that are going to pay more in taxes."" https://t.co/u0FLYnIIJd",32
332,@FoxNews,0.6597,Thu Dec 14 14:49:44 +0000 2017,0.735,0.0,0.265,".@TomPerez: ""I thought the Republican Party was the party of fiscal responsibility. This is blowing a major-league… https://t.co/JiLXwUDGe4",33
333,@FoxNews,0.0,Thu Dec 14 14:47:46 +0000 2017,1.0,0.0,0.0,".@GovMikeHuckabee: ""Who has time to exchange 10,000 texts?"" https://t.co/tMLnfJK1Um",34
334,@FoxNews,0.0,Thu Dec 14 14:45:48 +0000 2017,1.0,0.0,0.0,".@FLOTUS high fives the daughter of a military family at a ""Toys for Tots"" event at Joint Base Anacostia-Bolling in… https://t.co/aDILY2alM8",35
335,@FoxNews,0.4019,Thu Dec 14 14:45:14 +0000 2017,0.748,0.0,0.252,Santa pays special visit to hospital's tiniest patients https://t.co/fQRbLGKaqv,36
336,@FoxNews,0.0516,Thu Dec 14 14:43:05 +0000 2017,0.513,0.205,0.282,New F-35A fighter jet gets a new powerful bomb (via @allison_barrie)  https://t.co/XL8BrSolJ5,37
337,@FoxNews,0.0,Thu Dec 14 14:41:11 +0000 2017,1.0,0.0,0.0,".@GovMikeHuckabee: ""Who has time to exchange 10,000 texts?"" https://t.co/Hs8MFXNJ4N",38
338,@FoxNews,0.0,Thu Dec 14 14:40:31 +0000 2017,1.0,0.0,0.0,".@GovMikeHuckabee: ""[Rod Rosenstein] didn't really answer the questions."" https://t.co/InkK5oDvEh",39
339,@FoxNews,0.4019,Thu Dec 14 14:31:04 +0000 2017,0.803,0.0,0.197,".@BillHemmer: ""Will the tax deal pass?""

@Jim_Jordan: ""Yes, yes. Next Tuesday."" https://t.co/ZAaFom9jiN",40
340,@FoxNews,0.0,Thu Dec 14 14:17:42 +0000 2017,1.0,0.0,0.0,BREAKING NEWS: 2 police officers shot in North St. Louis. https://t.co/BD6LWVq6lB,41
341,@FoxNews,0.0,Thu Dec 14 14:16:58 +0000 2017,1.0,0.0,0.0,"Omarosa speaks out on drama behind White House departure - via @brookefoxnews
https://t.co/l69ysVHUlE",42
342,@FoxNews,0.0,Thu Dec 14 14:14:25 +0000 2017,1.0,0.0,0.0,Net neutrality terms to know https://t.co/8pfCXU6ASB,43
343,@FoxNews,0.3182,Thu Dec 14 14:08:41 +0000 2017,0.892,0.0,0.108,"RT @FoxBusiness: .@rupertmurdoch on Disney-FOX deal: ""This gives Disney a huge footprint across Europe and India, which they don't have now…",44
344,@FoxNews,0.0,Thu Dec 14 14:08:38 +0000 2017,1.0,0.0,0.0,"RT @FoxBusiness: .@rupertmurdoch on competition: ""Facebook coming in, and Apple and Netflix are all going to be big players."" https://t.co/…",45
345,@FoxNews,0.0,Thu Dec 14 14:06:54 +0000 2017,1.0,0.0,0.0,.@Disney buys @21CF. https://t.co/zYMmJGvt77 https://t.co/AvxqxJLJtl,46
346,@FoxNews,0.0,Thu Dec 14 14:02:24 +0000 2017,1.0,0.0,0.0,"Argentina submarine chased by British helicopter before vanishing, sailor's sister claims https://t.co/cBIERHKeGX",47
347,@FoxNews,-0.7717,Thu Dec 14 14:02:17 +0000 2017,0.503,0.428,0.069,Kentucky lawmaker's death stuns Statehouse already beset by sex scandal https://t.co/snKGEJ1uFc,48
348,@FoxNews,0.0,Thu Dec 14 13:58:22 +0000 2017,1.0,0.0,0.0,Watchdog reveals how ex-Mueller agents' anti-Trump texts came to light https://t.co/Jsc2zUsexC,49
349,@FoxNews,0.0,Thu Dec 14 13:50:01 +0000 2017,1.0,0.0,0.0,".@MickMulvaneyOMB: ""It's @TheDemocrats on the Hill who say that they won't vote to fund the government unless somet… https://t.co/lJChnkFaIx",50
350,@FoxNews,0.25,Thu Dec 14 13:47:16 +0000 2017,0.917,0.0,0.083,"RT @FoxBusiness: .@rupertmurdoch on vision for new company: ""It will have a cash flow of at least $2 billion a year after everything. We ca…",51
351,@FoxNews,0.4215,Thu Dec 14 13:43:30 +0000 2017,0.872,0.0,0.128,"RT @FoxBusiness: .@rupertmurdoch on changing industry: ""Entertainment is more non-linear. We see that from the way people watch the broadca…",52
352,@FoxNews,0.4215,Thu Dec 14 13:34:27 +0000 2017,0.872,0.0,0.128,"RT @FoxBusiness: .@rupertmurdoch on possibility of closing SKY deal: ""We're hoping to, we expect to in the next 6 months."" https://t.co/9er…",53
353,@FoxNews,0.0,Thu Dec 14 13:31:07 +0000 2017,1.0,0.0,0.0,"RT @FoxBusiness: .@rupertmurdoch on Disney-21st Century FOX deal: ""There's a lot of change coming. People watch television differently... I…",54
354,@FoxNews,0.5267,Thu Dec 14 13:24:28 +0000 2017,0.812,0.0,0.188,RT @FoxBusiness: Programming Alert: 21st Century Fox Executive Chairman @rupertmurdoch to join “Mornings with Maria” at 8:20 a.m. ET to dis…,55
355,@FoxNews,0.0,Thu Dec 14 13:22:16 +0000 2017,1.0,0.0,0.0,".@NYCCOBA1 President Elias Husamudeen: ""@NYCMayor has been doing everything that he can to keep the public's attent… https://t.co/I1QuwEaznk",56
356,@FoxNews,0.0,Thu Dec 14 13:12:34 +0000 2017,1.0,0.0,0.0,.@Disney buys @21CF. https://t.co/zYMmJGvt77 https://t.co/6xyp8jeTCq,57
357,@FoxNews,-0.296,Thu Dec 14 13:08:29 +0000 2017,0.864,0.136,0.0,"Moments ago, President @realDonaldTrump tweeted about tax cuts and the stock market's record highs. https://t.co/uM8keyWhr8",58
358,@FoxNews,0.2263,Thu Dec 14 13:01:49 +0000 2017,0.793,0.084,0.123,"In yesterday's speech pushing tax reform, @POTUS said the new tax guidelines favored the ""forgotten men and women o… https://t.co/6x2vHHew2R",59
359,@FoxNews,0.0,Thu Dec 14 12:59:10 +0000 2017,1.0,0.0,0.0,Trump Jr. interviewed by Senate panel in Russia probe for nine hours https://t.co/7YfzsY6qtL,60
360,@FoxNews,0.3612,Thu Dec 14 12:56:03 +0000 2017,0.865,0.0,0.135,".@carolmswain: ""The university is balkanized with all these different kinds of units just like our country."" https://t.co/PdLJaoQTJm",61
361,@FoxNews,0.4019,Thu Dec 14 12:49:16 +0000 2017,0.787,0.0,0.213,Tavis Smiley rips PBS' 'so-called investigation' into sexual misconduct claims https://t.co/1p8qeRoIrR,62
362,@FoxNews,-0.5245,Thu Dec 14 12:46:18 +0000 2017,0.714,0.2,0.086,".@replouiegohmert: ""So many on the Special... Counsel's force aren't just biased - they're oozing hatred for Trump… https://t.co/TjMXohFt38",63
363,@FoxNews,0.3612,Thu Dec 14 12:45:39 +0000 2017,0.865,0.0,0.135,".@carolmswain: ""The university is balkanized with all these different kinds of units just like our country."" https://t.co/8VPKQo0IF2",64
364,@FoxNews,0.6124,Thu Dec 14 12:32:58 +0000 2017,0.783,0.0,0.217,".@SecNielsen: ""We're going to have a wall. We're going to have border security, and we're going to protect the home… https://t.co/9W31eIGUrL",65
365,@FoxNews,0.0,Thu Dec 14 12:29:51 +0000 2017,1.0,0.0,0.0,".@carolmswain: ""The loudest voices are the ones that get appeased."" https://t.co/ZY4Uv2mplQ",66
366,@FoxNews,0.1779,Thu Dec 14 12:28:16 +0000 2017,0.904,0.0,0.096,RT @FoxBusiness: #BreakingNews: Disney to acquire Twenty-First Century Fox assets for $52.4B in stock $DIS $FOXA https://t.co/ryMYaKbyKZ,67
367,@FoxNews,0.0,Thu Dec 14 12:28:09 +0000 2017,1.0,0.0,0.0,".@carolmswain: ""Faculty and administrators often are instigating [protest], that they are sort of working along wit… https://t.co/eHn6QyQ2rH",68
368,@FoxNews,0.2263,Thu Dec 14 12:17:58 +0000 2017,0.868,0.0,0.132,Breaking News: Disney reaches deal to acquire key assets of Fox News parent company 21st Century Fox in a $52.4 bil… https://t.co/A87UtKOMcm,69
369,@FoxNews,-0.3818,Thu Dec 14 12:12:08 +0000 2017,0.867,0.133,0.0,Bre Kingsbury on @foxandfriends: “We are able to place a wreath at every single veteran’s grave at [@ArlingtonNatl]… https://t.co/LCjzihMdPV,70
370,@FoxNews,0.0,Thu Dec 14 12:00:02 +0000 2017,1.0,0.0,0.0,Anonymous donor pays more than $40G in @Walmart layaway bills https://t.co/zYwlrXtw4J,71
371,@FoxNews,-0.4585,Thu Dec 14 11:59:12 +0000 2017,0.842,0.158,0.0,OPINION: @Judgenap: ISIS-inspired monsters in our midst cannot inspire us to cast aside the Constitution (via… https://t.co/WaVP2CU7uL,72
372,@FoxNews,0.0,Thu Dec 14 11:53:32 +0000 2017,1.0,0.0,0.0,WATCH: @DHSgov @SecNielsen tours the TX-Mexico border on @foxandfriends https://t.co/GSjHJh60HE,73
373,@FoxNews,-0.128,Thu Dec 14 11:39:35 +0000 2017,0.919,0.081,0.0,".@SecNielsen on the border wall: “It’s really three components…it’s the physical barrier, it’s the technology and t… https://t.co/8FZ4K8bzK3",74
374,@FoxNews,0.34,Thu Dec 14 11:34:16 +0000 2017,0.882,0.0,0.118,".@SecNielsen on @foxandfriends: “We’re going to have a wall, we’re going to have border security and we’re going to… https://t.co/NoUIzCGBpR",75
375,@FoxNews,0.4588,Thu Dec 14 11:30:01 +0000 2017,0.769,0.0,0.231,Plane draws Christmas tree in the sky on festive flight https://t.co/ixPaa2DqLd,76
376,@FoxNews,0.3182,Thu Dec 14 11:22:43 +0000 2017,0.859,0.0,0.141,".@SecNielsen on @foxandfriends: ""We’ve got to increase vetting for everyone coming into this country."" https://t.co/myV2DkaKh3",77
377,@FoxNews,-0.1779,Thu Dec 14 11:18:27 +0000 2017,0.516,0.297,0.187,"Five years after Newtown, no easy answers in gun debate https://t.co/rh58Jt1x2G",78
378,@FoxNews,0.0,Thu Dec 14 11:14:10 +0000 2017,1.0,0.0,0.0,.@JaniceDean gives an update on the weather @FoxFriendsFirst https://t.co/MCEMB4jhxL,79
379,@FoxNews,-0.7845,Thu Dec 14 11:11:39 +0000 2017,0.504,0.496,0.0,Russell Simmons accused of rape by four women https://t.co/9oiXNYZlu3,80
380,@FoxNews,0.0,Thu Dec 14 11:08:50 +0000 2017,1.0,0.0,0.0,"Bill banning Down syndrome abortions passes in Ohio, heads to Kasich's desk https://t.co/OiXGJerNHg",81
381,@FoxNews,0.7424,Thu Dec 14 11:00:03 +0000 2017,0.73,0.0,0.27,Little brother to the rescue! When two-year-old Jash Lewis thought his sister needed help during her wrestling matc… https://t.co/pjDAryqTxU,82
382,@FoxNews,0.128,Thu Dec 14 10:59:01 +0000 2017,0.914,0.0,0.086,"Coming up on @foxandfriends, @DHSgov @SecNielsen talks immigration in an exclusive interview on Fox News Channel. https://t.co/Q2FJrETuaY",83
383,@FoxNews,0.128,Thu Dec 14 10:54:14 +0000 2017,0.897,0.0,0.103,"By signing defense bill, #Trump also bans Kaspersky Lab products from US government https://t.co/Wt7xnz5nS7",84
384,@FoxNews,0.4215,Thu Dec 14 10:51:58 +0000 2017,0.741,0.0,0.259,.@FLOTUS attends Toys for Tots charity drive @FoxFriendsFirst https://t.co/h5dw0rTCx3,85
385,@FoxNews,-0.0258,Thu Dec 14 10:45:04 +0000 2017,0.492,0.257,0.251,Wreath goal reached: Wreaths Across America to honor fallen heroes’ graves @FoxFriendsFirst https://t.co/bCgbOX5iLz,86
386,@FoxNews,0.0,Thu Dec 14 10:40:02 +0000 2017,1.0,0.0,0.0,Final vote on tax bill expected next week @FoxFriendsFirst @GriffJenkins @HeatherChilders https://t.co/E6pZVCGamQ https://t.co/1nr7pizaEz,87
387,@FoxNews,-0.1779,Thu Dec 14 10:35:00 +0000 2017,0.483,0.317,0.2,"5 years after Newtown, no easy answers in gun debate https://t.co/Dg8OOoK2MQ",88
388,@FoxNews,-0.2263,Thu Dec 14 10:30:05 +0000 2017,0.913,0.087,0.0,".@TomFitton: ""I think the FBI's been compromised. Forget about shutting down Mr. Mueller. Do we need to shut down t… https://t.co/6VFz5FGfTH",89
389,@FoxNews,0.5859,Thu Dec 14 10:00:00 +0000 2017,0.725,0.0,0.275,Woman snaps amazing photos of deer wandering into Colorado store https://t.co/6fbUO774gY,90
390,@FoxNews,0.296,Thu Dec 14 09:40:00 +0000 2017,0.82,0.0,0.18,Surgeon admits to burning initials into patients' livers during operations https://t.co/JY95YkHc8V,91
391,@FoxNews,-0.4767,Thu Dec 14 09:30:00 +0000 2017,0.829,0.171,0.0,"Three arrested after Connecticut man is thrown 45 feet off bridge, police say https://t.co/0Tk7jKBHb3 via… https://t.co/BarJWqkA55",92
